,0,1,2,3
50057,ENSG00000269210.2,AC019171.1,lncRNA,0
50058,ENSG00000269220.1,LINC00528,lncRNA,15
50059,ENSG00000269226.7,TMSB15B,protein_coding,9
50060,ENSG00000269228.1,RPS27AP19,processed_pseudogene,3
50061,ENSG00000269235.2,ZNF350-AS1,lncRNA,64
50062,ENSG00000269236.1,AC008751.2,processed_pseudogene,0
50063,ENSG00000269237.1,AC010615.4,protein_coding,0
50064,ENSG00000269242.1,AC010422.3,protein_coding,1
50065,ENSG00000269243.1,AC008894.2,lncRNA,6
50066,ENSG00000269244.1,RPL23AP78,processed_pseudogene,0
50067,ENSG00000269246.1,AC011445.1,lncRNA,8
50068,ENSG00000269253.1,SIGLEC21P,unprocessed_pseudogene,0
50069,ENSG00000269256.1,AC024603.1,lncRNA,0
50070,ENSG00000269266.1,DNAJC19P2,processed_pseudogene,0
50071,ENSG00000269271.1,AC245036.5,lncRNA,0
50072,ENSG00000269274.1,AC078899.4,unprocessed_pseudogene,0
50073,ENSG00000269275.1,AC020922.3,lncRNA,1
50074,ENSG00000269281.2,S100A11P8,processed_pseudogene,0
50075,ENSG00000269288.1,AC092070.3,lncRNA,0
50076,ENSG00000269289.6,AC011503.1,lncRNA,33
50077,ENSG00000269292.1,AC093503.1,lncRNA,0
50078,ENSG00000269293.3,ZSCAN16-AS1,lncRNA,226
50079,ENSG00000269296.1,AC005614.1,lncRNA,2
50080,ENSG00000269300.1,AC008734.1,lncRNA,4
50081,ENSG00000269303.1,AC020907.3,lncRNA,1
50082,ENSG00000269304.1,FKBP1AP1,processed_pseudogene,7
50083,ENSG00000269307.1,AC010463.1,protein_coding,0
50084,ENSG00000269313.5,MAGIX,protein_coding,347
50085,ENSG00000269316.1,RAD54L2P1,processed_pseudogene,0
50086,ENSG00000269318.1,AC007292.2,lncRNA,9
50087,ENSG00000269320.1,VN1R93P,unprocessed_pseudogene,0
50088,ENSG00000269321.1,AC011466.2,lncRNA,1
50089,ENSG00000269332.5,GOLGA2P9,transcribed_unprocessed_pseudogene,0
50090,ENSG00000269335.6,IKBKG,protein_coding,323
50091,ENSG00000269343.9,ZNF587B,protein_coding,323
50092,ENSG00000269345.1,VN1R85P,unprocessed_pseudogene,1
50093,ENSG00000269349.1,AC022150.3,lncRNA,0
50094,ENSG00000269350.1,AC010463.2,lncRNA,0
50095,ENSG00000269352.1,PTOV1-AS2,lncRNA,99
50096,ENSG00000269353.1,AC092071.1,lncRNA,36
50097,ENSG00000269354.1,AC243960.5,processed_pseudogene,0
50098,ENSG00000269356.1,AL356740.2,lncRNA,4
50099,ENSG00000269364.1,LINC01233,lncRNA,0
50100,ENSG00000269365.2,AC120349.1,lncRNA,4
50101,ENSG00000269371.1,AC008878.4,lncRNA,0
50102,ENSG00000269373.1,AC008739.2,unprocessed_pseudogene,15
50103,ENSG00000269374.1,AC011497.2,processed_pseudogene,0
50104,ENSG00000269376.1,AL356740.3,lncRNA,5
50105,ENSG00000269378.1,ITGB1P1,processed_pseudogene,84
50106,ENSG00000269383.2,CYCSP7,processed_pseudogene,0
50107,ENSG00000269385.1,AC020895.1,unprocessed_pseudogene,0
50108,ENSG00000269386.5,RAB11B-AS1,lncRNA,104
50109,ENSG00000269387.1,AL365205.4,lncRNA,0
50110,ENSG00000269388.1,AC018755.3,transcribed_processed_pseudogene,11
50111,ENSG00000269391.2,AC010139.1,lncRNA,0
50112,ENSG00000269392.1,AC008655.2,lncRNA,9
50113,ENSG00000269397.1,AC011503.2,lncRNA,9
50114,ENSG00000269399.2,AC008764.6,lncRNA,47
50115,ENSG00000269400.1,AC008734.2,lncRNA,0
50116,ENSG00000269403.1,AC008750.7,protein_coding,1
50117,ENSG00000269404.7,SPIB,protein_coding,96
50118,ENSG00000269405.7,NXF2,protein_coding,0
50119,ENSG00000269416.6,LINC01224,lncRNA,45
50120,ENSG00000269419.1,AC008737.2,processed_pseudogene,0
50121,ENSG00000269420.5,PLA2G4C-AS1,lncRNA,2
50122,ENSG00000269421.1,AC011503.3,unprocessed_pseudogene,0
50123,ENSG00000269425.1,AC104521.1,lncRNA,1
50124,ENSG00000269427.1,AC024075.3,lncRNA,23
50125,ENSG00000269431.1,BNIP3P8,processed_pseudogene,0
50126,ENSG00000269433.3,OPN1MW3,protein_coding,0
50127,ENSG00000269437.7,NXF2B,protein_coding,0
50128,ENSG00000269439.6,AC010618.3,lncRNA,67
50129,ENSG00000269444.1,AC011491.2,lncRNA,2
50130,ENSG00000269445.1,AC067969.2,lncRNA,0
50131,ENSG00000269446.2,AC006967.3,lncRNA,1
50132,ENSG00000269458.1,AC022145.2,unprocessed_pseudogene,0
50133,ENSG00000269460.1,AC005515.1,lncRNA,0
50134,ENSG00000269463.1,AP001160.4,lncRNA,14
50135,ENSG00000269466.4,H3Y1,protein_coding,0
50136,ENSG00000269469.1,AC010619.1,protein_coding,0
50137,ENSG00000269471.1,AC092329.2,processed_pseudogene,0
50138,ENSG00000269473.1,AC012313.8,lncRNA,83
50139,ENSG00000269475.2,AC244102.2,unprocessed_pseudogene,0
50140,ENSG00000269476.1,AC010326.2,protein_coding,0
50141,ENSG00000269480.1,AC020913.2,lncRNA,1
50142,ENSG00000269481.1,AC010319.4,lncRNA,17
50143,ENSG00000269482.1,Z69720.1,lncRNA,0
50144,ENSG00000269483.2,AC006272.2,transcribed_unprocessed_pseudogene,0
50145,ENSG00000269486.2,ERVK9-11,lncRNA,9
50146,ENSG00000269487.1,AC008635.1,lncRNA,6
50147,ENSG00000269489.1,AL589765.6,lncRNA,7
50148,ENSG00000269495.1,AC011483.2,lncRNA,0
50149,ENSG00000269502.5,DMRTC1,protein_coding,0
50150,ENSG00000269504.3,AC003973.1,lncRNA,0
50151,ENSG00000269505.2,ZNF92P2,processed_pseudogene,0
50152,ENSG00000269506.2,AC110792.2,lncRNA,0
50153,ENSG00000269509.1,BNIP3P34,processed_pseudogene,0
50154,ENSG00000269514.3,AC024257.3,lncRNA,21
50155,ENSG00000269516.6,CYP4F23P,transcribed_unprocessed_pseudogene,39
50156,ENSG00000269519.1,AC005176.2,processed_pseudogene,0
50157,ENSG00000269524.1,AC245052.7,lncRNA,0
50158,ENSG00000269526.1,ERVV-1,protein_coding,1
50159,ENSG00000269533.5,AC003002.3,protein_coding,5
50160,ENSG00000269534.5,AC011466.3,lncRNA,5
50161,ENSG00000269535.1,AC010320.4,lncRNA,0
50162,ENSG00000269540.1,AC010624.4,processed_pseudogene,1
50163,ENSG00000269543.5,AC074135.2,lncRNA,0
50164,ENSG00000269546.1,CLIC4P2,processed_pseudogene,0
50165,ENSG00000269547.1,AC011455.2,protein_coding,1
50166,ENSG00000269552.1,OR7A8P,unprocessed_pseudogene,0
50167,ENSG00000269553.1,U62631.1,lncRNA,5
50168,ENSG00000269556.8,TMEM185A,protein_coding,777
50169,ENSG00000269559.2,AC093677.2,lncRNA,7
50170,ENSG00000269560.1,AC010422.4,lncRNA,9
50171,ENSG00000269564.1,AC008753.2,lncRNA,0
50172,ENSG00000269565.1,GPR32P1,unprocessed_pseudogene,0
50173,ENSG00000269570.2,AP001350.1,lncRNA,1
50174,ENSG00000269575.1,MTDHP5,processed_pseudogene,0
50175,ENSG00000269576.1,HNRNPMP2,processed_pseudogene,0
50176,ENSG00000269578.1,AC008764.7,lncRNA,0
50177,ENSG00000269580.2,SIGLEC27P,unprocessed_pseudogene,0
50178,ENSG00000269583.1,L34079.3,lncRNA,0
50179,ENSG00000269584.1,TDGF1P7,processed_pseudogene,0
50180,ENSG00000269586.7,CT45A10,protein_coding,0
50181,ENSG00000269588.1,AC011500.2,unprocessed_pseudogene,0
50182,ENSG00000269590.1,AC010422.5,protein_coding,0
50183,ENSG00000269599.1,AL161896.1,lncRNA,0
50184,ENSG00000269600.2,AC016629.2,lncRNA,2
50185,ENSG00000269604.1,AC005523.2,lncRNA,0
50186,ENSG00000269608.1,OSTCP3,processed_pseudogene,4
50187,ENSG00000269609.6,RPARP-AS1,lncRNA,361
50188,ENSG00000269615.1,MTDHP2,processed_pseudogene,0
50189,ENSG00000269621.1,AL589765.7,lncRNA,2
50190,ENSG00000269622.1,TP53TG3HP,transcribed_processed_pseudogene,0
50191,ENSG00000269635.1,AC004257.1,lncRNA,2
50192,ENSG00000269637.1,RPL12P41,processed_pseudogene,1
50193,ENSG00000269646.1,AC010487.1,lncRNA,18
50194,ENSG00000269651.1,AC022146.1,unprocessed_pseudogene,0
50195,ENSG00000269652.1,AC011510.1,lncRNA,5
50196,ENSG00000269653.1,AC011479.3,lncRNA,6
50197,ENSG00000269656.1,NOP53-AS1,lncRNA,5
50198,ENSG00000269662.1,BNIP3P39,processed_pseudogene,5
50199,ENSG00000269667.2,AC092723.1,lncRNA,1
50200,ENSG00000269678.1,OR7A18P,unprocessed_pseudogene,0
50201,ENSG00000269680.1,AC008760.1,lncRNA,45
50202,ENSG00000269681.1,AC063977.6,processed_pseudogene,0
50203,ENSG00000269688.1,AC008982.2,lncRNA,29
50204,ENSG00000269692.1,FKBP4P2,processed_pseudogene,0
50205,ENSG00000269693.1,AC010422.6,protein_coding,0
50206,ENSG00000269694.1,AC005197.1,lncRNA,4
50207,ENSG00000269696.2,AC005498.3,lncRNA,47
50208,ENSG00000269699.6,ZIM2,protein_coding,0
50209,ENSG00000269706.1,AC008687.6,unprocessed_pseudogene,0
50210,ENSG00000269707.2,AC018730.1,lncRNA,0
50211,ENSG00000269711.1,AC008763.3,protein_coding,0
50212,ENSG00000269713.7,NBPF9,protein_coding,315
50213,ENSG00000269720.2,CCDC194,protein_coding,41
50214,ENSG00000269729.1,AC006262.2,lncRNA,1
50215,ENSG00000269732.1,WBP1LP7,processed_pseudogene,0
50216,ENSG00000269736.1,AC010319.5,lncRNA,1
50217,ENSG00000269737.2,AL691432.1,transcribed_processed_pseudogene,55
50218,ENSG00000269741.5,AC011473.4,protein_coding,0
50219,ENSG00000269742.1,BNIP3P29,processed_pseudogene,0
50220,ENSG00000269743.3,SLC25A53,protein_coding,118
50221,ENSG00000269745.1,AC006262.3,lncRNA,0
50222,ENSG00000269749.1,AC005614.2,lncRNA,0
50223,ENSG00000269752.1,AC008761.2,lncRNA,0
50224,ENSG00000269755.1,AC008758.6,protein_coding,1
50225,ENSG00000269758.1,AC092070.4,lncRNA,1
50226,ENSG00000269761.1,AC025278.2,processed_pseudogene,0
50227,ENSG00000269763.1,EXOSC3P2,processed_pseudogene,0
50228,ENSG00000269765.2,AC011492.1,unprocessed_pseudogene,0
50229,ENSG00000269776.1,DPPA5P1,processed_pseudogene,0
50230,ENSG00000269779.1,AC010329.2,unprocessed_pseudogene,10
50231,ENSG00000269782.1,MIR1470,miRNA,0
50232,ENSG00000269786.1,AC044792.1,processed_pseudogene,0
50233,ENSG00000269787.2,OR7A3P,unprocessed_pseudogene,0
50234,ENSG00000269791.5,SSX4B,protein_coding,0
50235,ENSG00000269792.1,AC011500.3,lncRNA,0
50236,ENSG00000269793.7,ZIM2-AS1,lncRNA,0
50237,ENSG00000269794.1,AC010642.1,processed_pseudogene,3
50238,ENSG00000269796.1,AC011516.1,lncRNA,0
50239,ENSG00000269799.1,AC008737.3,lncRNA,0
50240,ENSG00000269800.1,PLEKHA3P1,processed_pseudogene,4
50241,ENSG00000269802.1,AC011491.3,lncRNA,0
50242,ENSG00000269806.1,BICRA-AS1,lncRNA,3
50243,ENSG00000269807.1,AC007292.3,lncRNA,2
50244,ENSG00000269811.2,SCGB2B3P,processed_pseudogene,0
50245,ENSG00000269813.1,AC010336.6,lncRNA,0
50246,ENSG00000269815.1,AC010463.3,lncRNA,4
50247,ENSG00000269821.1,KCNQ1OT1,lncRNA,443
50248,ENSG00000269825.1,AC022150.4,lncRNA,121
50249,ENSG00000269826.1,AC092327.2,lncRNA,0
50250,ENSG00000269833.2,AC234771.5,processed_pseudogene,0
50251,ENSG00000269834.6,ZNF528-AS1,lncRNA,385
50252,ENSG00000269836.1,AC020913.3,lncRNA,2
50253,ENSG00000269837.1,IPO5P1,transcribed_processed_pseudogene,336
50254,ENSG00000269839.1,AC010620.2,unprocessed_pseudogene,1
50255,ENSG00000269842.5,AC011453.1,lncRNA,0
50256,ENSG00000269843.1,AC008537.2,lncRNA,13
50257,ENSG00000269845.1,CCNYL6,transcribed_processed_pseudogene,7
50258,ENSG00000269846.1,AL136172.1,lncRNA,1
50259,ENSG00000269848.1,AC119751.8,processed_pseudogene,0
50260,ENSG00000269855.2,RNF225,protein_coding,62
50261,ENSG00000269858.6,EGLN2,protein_coding,426
50262,ENSG00000269859.1,AC008735.3,lncRNA,0
50263,ENSG00000269867.1,AC010326.3,lncRNA,188
50264,ENSG00000269873.1,AC245884.10,lncRNA,7
50265,ENSG00000269877.3,AC008753.3,lncRNA,0
50266,ENSG00000269883.1,AC007375.3,lncRNA,0
50267,ENSG00000269885.1,VN1R79P,unprocessed_pseudogene,0
50268,ENSG00000269886.1,AC022382.1,lncRNA,0
50269,ENSG00000269887.1,AL391001.1,lncRNA,35
50270,ENSG00000269888.1,AC112491.1,lncRNA,0
50271,ENSG00000269889.1,AC078802.1,lncRNA,9
50272,ENSG00000269891.2,ARHGAP19-SLIT1,protein_coding,1
50273,ENSG00000269892.1,AC125494.2,lncRNA,20
50274,ENSG00000269893.8,SNHG8,lncRNA,1709
50275,ENSG00000269894.1,AC018809.1,lncRNA,14
50276,ENSG00000269895.1,AP000654.1,lncRNA,0
50277,ENSG00000269896.2,AL513477.1,transcribed_processed_pseudogene,279
50278,ENSG00000269897.5,COMMD3-BMI1,protein_coding,0
50279,ENSG00000269898.1,AC018695.2,lncRNA,1
50280,ENSG00000269900.3,RMRP,lncRNA,0
50281,ENSG00000269901.1,AC010531.5,lncRNA,2
50282,ENSG00000269902.1,AC234772.1,lncRNA,4
50283,ENSG00000269903.1,AC025165.4,lncRNA,12
50284,ENSG00000269904.2,MAP2K4P1,transcribed_processed_pseudogene,21
50285,ENSG00000269906.1,AL606834.1,lncRNA,101
50286,ENSG00000269907.1,PTMAP11,processed_pseudogene,7
50287,ENSG00000269910.1,AL049840.3,lncRNA,16
50288,ENSG00000269911.1,FAM226B,lncRNA,0
50289,ENSG00000269915.1,AP006621.4,lncRNA,25
50290,ENSG00000269918.1,AF131215.6,lncRNA,54
50291,ENSG00000269919.1,AL022067.1,lncRNA,18
50292,ENSG00000269921.1,AC068620.1,lncRNA,4
50293,ENSG00000269924.1,AC024451.4,lncRNA,19
50294,ENSG00000269925.1,Z98884.2,lncRNA,49
50295,ENSG00000269926.1,DDIT4-AS1,lncRNA,0
50296,ENSG00000269927.1,AC004817.3,lncRNA,7
50297,ENSG00000269929.3,MIRLET7A1HG,lncRNA,90
50298,ENSG00000269930.1,AC091057.3,lncRNA,0
50299,ENSG00000269931.2,AL078623.1,lncRNA,0
50300,ENSG00000269933.1,AL031429.2,lncRNA,0
50301,ENSG00000269934.3,AL353593.1,lncRNA,121
50302,ENSG00000269935.1,AC092720.2,lncRNA,1
50303,ENSG00000269937.1,AC093525.7,lncRNA,14
50304,ENSG00000269938.1,AC068790.2,lncRNA,2
50305,ENSG00000269939.1,PCF11-AS1,lncRNA,0
50306,ENSG00000269940.1,AL049840.4,lncRNA,32
50307,ENSG00000269944.1,AP001267.4,lncRNA,0
50308,ENSG00000269945.1,AC004817.4,lncRNA,0
50309,ENSG00000269947.1,AC135178.6,lncRNA,17
50310,ENSG00000269949.1,AC069307.1,lncRNA,27
50311,ENSG00000269950.1,AP000962.1,lncRNA,0
50312,ENSG00000269951.1,AC090181.2,lncRNA,32
50313,ENSG00000269952.1,AL117336.1,lncRNA,49
50314,ENSG00000269954.2,AC022239.1,lncRNA,5
50315,ENSG00000269955.2,FMC1-LUC7L2,protein_coding,0
50316,ENSG00000269956.2,MKNK1-AS1,lncRNA,8
50317,ENSG00000269957.6,AL353811.1,lncRNA,0
50318,ENSG00000269958.1,AL049840.5,lncRNA,663
50319,ENSG00000269959.1,SPACA6P-AS,lncRNA,6
50320,ENSG00000269961.1,AC010359.2,lncRNA,4
50321,ENSG00000269964.3,MEI4,protein_coding,196
50322,ENSG00000269966.1,AL136164.2,lncRNA,0
50323,ENSG00000269967.1,AL136115.2,lncRNA,31
50324,ENSG00000269968.1,AC006064.4,lncRNA,0
50325,ENSG00000269970.1,AL162424.1,lncRNA,1
50326,ENSG00000269971.1,AL020997.2,lncRNA,3
50327,ENSG00000269972.1,AC004542.1,lncRNA,0
50328,ENSG00000269973.1,AC010969.2,lncRNA,174
50329,ENSG00000269976.1,AC012065.2,lncRNA,40
50330,ENSG00000269978.1,AL359881.1,lncRNA,4
50331,ENSG00000269980.1,AC068768.1,lncRNA,5
50332,ENSG00000269981.1,AL627309.7,processed_pseudogene,56
50333,ENSG00000269982.1,AC018809.2,lncRNA,157
50334,ENSG00000269983.1,AC146944.2,lncRNA,0
50335,ENSG00000269984.1,AC078795.1,lncRNA,42
50336,ENSG00000269985.1,AL021328.1,lncRNA,53
50337,ENSG00000269986.1,AC040174.2,lncRNA,0
50338,ENSG00000269987.1,AC004542.2,lncRNA,0
50339,ENSG00000269989.1,AC036176.3,lncRNA,2
50340,ENSG00000269993.1,KC877982.1,lncRNA,2
50341,ENSG00000269994.3,AL513318.1,lncRNA,1
50342,ENSG00000269997.1,AC068790.3,lncRNA,11
50343,ENSG00000270000.1,AC005479.2,lncRNA,25
50344,ENSG00000270001.1,AL121894.2,lncRNA,7
50345,ENSG00000270002.1,AC022028.2,lncRNA,4
50346,ENSG00000270006.2,AC010531.6,lncRNA,8
50347,ENSG00000270008.1,AL137247.2,lncRNA,0
50348,ENSG00000270011.7,ZNF559-ZNF177,protein_coding,6
50349,ENSG00000270012.1,AC232271.1,lncRNA,57
50350,ENSG00000270016.1,AC026150.3,lncRNA,0
50351,ENSG00000270017.1,AC107976.1,lncRNA,0
50352,ENSG00000270019.1,AC110769.2,lncRNA,19
50353,ENSG00000270020.1,AC009108.3,lncRNA,10
50354,ENSG00000270021.1,AC026691.1,lncRNA,15
50355,ENSG00000270022.3,Z93241.1,lncRNA,3
50356,ENSG00000270025.2,BMS1P7,transcribed_unprocessed_pseudogene,1
50357,ENSG00000270030.1,AC136475.7,lncRNA,4
50358,ENSG00000270031.1,AL020997.3,lncRNA,4
50359,ENSG00000270035.1,AL359881.2,lncRNA,0
50360,ENSG00000270036.1,AC027243.2,lncRNA,0
50361,ENSG00000270038.1,AL133467.4,lncRNA,0
50362,ENSG00000270039.1,AC025165.5,lncRNA,61
50363,ENSG00000270048.1,AC068790.4,lncRNA,3
50364,ENSG00000270049.3,AC009061.2,lncRNA,56
50365,ENSG00000270050.1,AL035427.1,lncRNA,0
50366,ENSG00000270052.1,BX546450.2,lncRNA,2
50367,ENSG00000270055.1,AC127502.2,lncRNA,139
50368,ENSG00000270059.1,AC121493.1,lncRNA,9
50369,ENSG00000270060.1,AC090589.3,lncRNA,23
50370,ENSG00000270061.1,AC068790.5,lncRNA,2
50371,ENSG00000270062.1,AL606834.2,lncRNA,22
50372,ENSG00000270066.3,AL356488.2,lncRNA,0
50373,ENSG00000270068.1,AC125494.3,lncRNA,1
50374,ENSG00000270069.1,MIR222HG,lncRNA,162
50375,ENSG00000270071.3,AP001172.1,lncRNA,0
50376,ENSG00000270072.1,AC090559.2,lncRNA,3
50377,ENSG00000270073.1,TSPY6P,unprocessed_pseudogene,0
50378,ENSG00000270074.1,AC087203.3,lncRNA,2
50379,ENSG00000270075.1,AL162742.1,lncRNA,0
50380,ENSG00000270076.1,AF131215.7,lncRNA,1
50381,ENSG00000270077.1,AP003117.1,lncRNA,0
50382,ENSG00000270082.1,AC010531.7,lncRNA,0
50383,ENSG00000270083.1,AL021878.4,lncRNA,5
50384,ENSG00000270084.2,GAS5-AS1,lncRNA,60
50385,ENSG00000270087.5,AC010997.3,lncRNA,0
50386,ENSG00000270090.5,AL590235.1,lncRNA,0
50387,ENSG00000270091.1,AC015726.1,lncRNA,33
50388,ENSG00000270094.1,AL670729.1,lncRNA,0
50389,ENSG00000270095.1,AC068790.6,lncRNA,4
50390,ENSG00000270096.1,AC078795.2,lncRNA,0
50391,ENSG00000270098.1,LDHAL6EP,processed_pseudogene,3
50392,ENSG00000270099.1,AL365273.2,protein_coding,0
50393,ENSG00000270100.1,AC012065.3,lncRNA,0
50394,ENSG00000270103.3,AL360012.1,lncRNA,0
50395,ENSG00000270104.1,AL670729.2,lncRNA,1
50396,ENSG00000270105.1,AC136475.8,lncRNA,0
50397,ENSG00000270106.6,TSNAX-DISC1,protein_coding,0
50398,ENSG00000270108.1,AL049840.6,lncRNA,23
50399,ENSG00000270110.2,AL353593.2,lncRNA,10
50400,ENSG00000270111.3,CELF2-DT,lncRNA,0
50401,ENSG00000270112.4,AC090241.2,lncRNA,15
50402,ENSG00000270114.1,AC006019.3,lncRNA,0
50403,ENSG00000270115.1,AL513327.2,lncRNA,15
50404,ENSG00000270116.1,AP001429.1,lncRNA,6
50405,ENSG00000270117.1,AP000769.2,lncRNA,0
50406,ENSG00000270118.1,AC138894.2,lncRNA,0
50407,ENSG00000270120.1,AC007728.3,lncRNA,1
50408,ENSG00000270123.4,VTRNA2-1,vault_RNA,0
50409,ENSG00000270124.1,AC092127.2,lncRNA,1
50410,ENSG00000270127.2,AC027020.2,lncRNA,40
50411,ENSG00000270130.1,AC068790.7,lncRNA,6
50412,ENSG00000270131.1,AP003465.2,lncRNA,0
50413,ENSG00000270133.1,AC025766.1,lncRNA,0
50414,ENSG00000270135.1,AC078795.3,lncRNA,0
50415,ENSG00000270136.6,MICOS10-NBL1,protein_coding,0
50416,ENSG00000270137.1,AF230666.2,lncRNA,5
50417,ENSG00000270139.1,AP001172.2,lncRNA,0
50418,ENSG00000270140.1,AC005520.3,lncRNA,0
50419,ENSG00000270141.3,TERC,lncRNA,0
50420,ENSG00000270147.1,AC068620.2,lncRNA,4
50421,ENSG00000270149.5,AL591806.2,protein_coding,10
50422,ENSG00000270154.1,AC130352.1,lncRNA,1
50423,ENSG00000270157.1,AC004918.3,lncRNA,109
50424,ENSG00000270159.1,AC018695.3,lncRNA,0
50425,ENSG00000270164.1,LINC01480,lncRNA,26
50426,ENSG00000270165.1,AC010530.1,lncRNA,3
50427,ENSG00000270166.1,AL390838.2,processed_pseudogene,1
50428,ENSG00000270170.2,NCBP2AS2,protein_coding,1195
50429,ENSG00000270171.1,AL359881.3,lncRNA,3
50430,ENSG00000270174.1,AL022097.1,lncRNA,2
50431,ENSG00000270175.1,AC023509.3,lncRNA,44
50432,ENSG00000270177.1,AC104109.2,lncRNA,23
50433,ENSG00000270178.1,AC007687.1,lncRNA,0
50434,ENSG00000270179.1,AP002840.2,lncRNA,35
50435,ENSG00000270181.3,BIVM-ERCC5,protein_coding,0
50436,ENSG00000270182.1,AC004080.4,lncRNA,0
50437,ENSG00000270184.1,AC018695.4,lncRNA,14
50438,ENSG00000270185.1,IGHD1OR15-1B,IG_D_gene,0
50439,ENSG00000270187.1,IGKV1OR2-11,IG_V_pseudogene,34
50440,ENSG00000270188.1,MTRNR2L11,protein_coding,0
50441,ENSG00000270190.1,AC068491.2,lncRNA,3
50442,ENSG00000270191.1,BNIP3P31,processed_pseudogene,0
50443,ENSG00000270192.1,MRPS35P3,processed_pseudogene,0
50444,ENSG00000270193.1,AC009237.12,processed_pseudogene,0
50445,ENSG00000270194.1,AC097359.2,lncRNA,86
50446,ENSG00000270195.2,AC016773.1,lncRNA,9
50447,ENSG00000270196.1,GTF3C6P3,processed_pseudogene,0
50448,ENSG00000270200.1,AC005229.3,processed_pseudogene,0
50449,ENSG00000270202.1,AP003973.1,processed_pseudogene,0
50450,ENSG00000270204.1,AC020549.3,processed_pseudogene,0
50451,ENSG00000270207.2,AC077690.1,lncRNA,0
50452,ENSG00000270209.1,AL035411.2,processed_pseudogene,0
50453,ENSG00000270210.1,AC104695.2,lncRNA,54
50454,ENSG00000270212.1,AC008738.6,lncRNA,0
50455,ENSG00000270218.1,AC013553.2,processed_pseudogene,1
50456,ENSG00000270222.1,DUXAP11,processed_pseudogene,0
50457,ENSG00000270225.1,MTCO2P22,processed_pseudogene,3
50458,ENSG00000270226.1,AC006548.2,processed_pseudogene,0
50459,ENSG00000270228.1,AC079880.1,processed_pseudogene,6
50460,ENSG00000270230.1,MTND6P22,processed_pseudogene,0
50461,ENSG00000270231.4,NBPF8,transcribed_unprocessed_pseudogene,219
50462,ENSG00000270232.1,MTCYBP22,processed_pseudogene,0
50463,ENSG00000270234.1,AL355333.1,processed_pseudogene,0
50464,ENSG00000270236.1,AL162730.1,processed_pseudogene,1
50465,ENSG00000270240.2,AC015849.1,lncRNA,3
50466,ENSG00000270241.1,AC115286.1,processed_pseudogene,0
50467,ENSG00000270242.1,ACTR3BP1,processed_pseudogene,0
50468,ENSG00000270243.1,AC022217.4,processed_pseudogene,1
50469,ENSG00000270244.1,AC104687.2,processed_pseudogene,4
50470,ENSG00000270248.1,AC011468.4,processed_pseudogene,5
50471,ENSG00000270249.2,AC093668.1,protein_coding,0
50472,ENSG00000270251.1,AL670379.1,processed_pseudogene,0
50473,ENSG00000270252.1,IGKV3OR2-5,IG_V_pseudogene,1
50474,ENSG00000270255.1,AC009884.2,processed_pseudogene,1
50475,ENSG00000270257.1,AC096720.1,processed_pseudogene,7
50476,ENSG00000270258.1,DUXAP4,processed_pseudogene,0
50477,ENSG00000270259.2,BX255925.2,processed_pseudogene,0
50478,ENSG00000270264.1,NDUFB8P2,processed_pseudogene,3
50479,ENSG00000270265.1,AC104819.3,lncRNA,11
50480,ENSG00000270268.1,CORO1CP1,processed_pseudogene,0
50481,ENSG00000270269.1,IMMP1LP1,processed_pseudogene,5
50482,ENSG00000270270.1,BNIP3P10,processed_pseudogene,2
50483,ENSG00000270273.1,AC121334.2,processed_pseudogene,0
50484,ENSG00000270275.1,TRMT112P7,processed_pseudogene,0
50485,ENSG00000270276.2,H4C15,protein_coding,8
50486,ENSG00000270277.1,AC009948.1,lncRNA,7
50487,ENSG00000270279.1,AL132655.3,lncRNA,0
50488,ENSG00000270280.1,SMIM15P1,processed_pseudogene,0
50489,ENSG00000270281.1,AC020910.3,processed_pseudogene,0
50490,ENSG00000270282.1,AL096855.2,processed_pseudogene,0
50491,ENSG00000270285.1,AC124916.2,processed_pseudogene,0
50492,ENSG00000270287.1,AL359704.1,processed_pseudogene,0
50493,ENSG00000270289.1,AC012669.1,processed_pseudogene,0
50494,ENSG00000270292.1,AC079880.2,processed_pseudogene,4
50495,ENSG00000270293.1,AC025588.2,processed_pseudogene,0
50496,ENSG00000270294.1,XIAPP1,processed_pseudogene,1
50497,ENSG00000270296.1,STX8P1,processed_pseudogene,2
50498,ENSG00000270299.1,AL121758.1,protein_coding,7
50499,ENSG00000270300.2,PHACTR2P1,transcribed_processed_pseudogene,2
50500,ENSG00000270301.1,AC174071.1,processed_pseudogene,0
50501,ENSG00000270302.1,AC080078.1,lncRNA,0
50502,ENSG00000270304.1,AC087283.1,processed_pseudogene,0
50503,ENSG00000270306.1,AL158050.2,processed_pseudogene,0
50504,ENSG00000270307.1,MTATP6P2,processed_pseudogene,20
50505,ENSG00000270308.1,TEX101P1,processed_pseudogene,0
50506,ENSG00000270313.1,COX6CP16,processed_pseudogene,0
50507,ENSG00000270314.1,AC007161.2,processed_pseudogene,0
50508,ENSG00000270316.1,BORCS7-ASMT,protein_coding,0
50509,ENSG00000270317.1,AC004004.1,processed_pseudogene,0
50510,ENSG00000270318.1,IGHV3OR16-11,IG_V_pseudogene,1
50511,ENSG00000270321.2,AC007953.2,lncRNA,0
50512,ENSG00000270322.1,AC091167.3,unprocessed_pseudogene,0
50513,ENSG00000270323.1,AP000860.1,processed_pseudogene,0
50514,ENSG00000270324.1,AC005972.1,processed_pseudogene,1
